period,operator,operatorLabel,category,product,aidfee,fixcosts,charge,gridusage,energy,total
2012,486,Elektrizitätswerke des Kantons Zürich EKZ,C4,cheapest,0.45,2.808,0,5.3161654,8.2227125,13.99
2012,486,Elektrizitätswerke des Kantons Zürich EKZ,C2,cheapest,0.45,0.2,0,8.302796,9.42021,18.17
2012,486,Elektrizitätswerke des Kantons Zürich EKZ,C1,cheapest,0.45,0.75,0,8.922937,9.474906,18.84
2012,486,Elektrizitätswerke des Kantons Zürich EKZ,H7,cheapest,0.45,0.8861538,0,5.7404966,7.7066054,13.9
2012,486,Elektrizitätswerke des Kantons Zürich EKZ,H8,cheapest,0.45,0.8,0,7.2230315,8.548516,16.22
2012,486,Elektrizitätswerke des Kantons Zürich EKZ,H2,cheapest,0.45,2.4,0,8.666469,8.5164,17.64
2012,486,Elektrizitätswerke des Kantons Zürich EKZ,H3,cheapest,0.45,1.3333334,0,6.356038,7.822889,14.63
2012,486,Elektrizitätswerke des Kantons Zürich EKZ,H6,cheapest,0.45,0.24184,0,4.241104,7.245426,11.94
2012,486,Elektrizitätswerke des Kantons Zürich EKZ,H5,cheapest,0.45,0.8,0,6.039249,7.9207535,14.41
2012,486,Elektrizitätswerke des Kantons Zürich EKZ,C3,cheapest,0.45,3.44,0,6.0743065,8.431095,14.95
2012,486,Elektrizitätswerke des Kantons Zürich EKZ,H1,cheapest,0.45,3.75,0,10.044223,8.574073,19.06
2012,486,Elektrizitätswerke des Kantons Zürich EKZ,C5,cheapest,0.45,2.772,0,4.371528,8.2227125,13.04
2012,486,Elektrizitätswerke des Kantons Zürich EKZ,C7,cheapest,0.45,1.91344,0,3.5018897,7.5582604,11.51
2012,486,Elektrizitätswerke des Kantons Zürich EKZ,C6,cheapest,0.45,2.384,0,4.0213466,8.218297,12.69
2012,486,Elektrizitätswerke des Kantons Zürich EKZ,H4,cheapest,0.45,1.3333334,0,7.723872,8.548256,16.72
2012,290,Elektrizitätsversorgung Benken,H4,cheapest,0.45,1.3333334,0.5,6.2733335,7.25,14.47
2012,290,Elektrizitätsversorgung Benken,H2,cheapest,0.45,2.4,0.5,7.34,7.25,15.54
2012,290,Elektrizitätsversorgung Benken,H6,cheapest,0.45,0.24,0.5,5.18,7.25,13.38
2012,290,Elektrizitätsversorgung Benken,H7,cheapest,0.45,0.46153846,0.5,5.4015384,7.25,13.6
2012,290,Elektrizitätsversorgung Benken,C2,cheapest,0.45,0.2,0.5,5.14,7.25,13.34
2012,290,Elektrizitätsversorgung Benken,C4,cheapest,0.45,0.012,0.5,4.952,7.25,13.15
2012,290,Elektrizitätsversorgung Benken,H3,cheapest,0.45,1.3333334,0.5,6.2733335,7.25,14.47
2012,290,Elektrizitätsversorgung Benken,H8,cheapest,0.45,0.8,0.5,5.74,7.25,13.94
2012,290,Elektrizitätsversorgung Benken,C1,cheapest,0.45,0.75,0.5,5.69,7.25,13.89
2012,290,Elektrizitätsversorgung Benken,C5,cheapest,0.45,0.012,0.5,4.952,7.25,13.15
2012,290,Elektrizitätsversorgung Benken,C7,cheapest,0.45,0.0008,0.5,4.9408,7.25,13.14
2012,290,Elektrizitätsversorgung Benken,H5,cheapest,0.45,0.8,0.5,5.74,7.25,13.94
2012,290,Elektrizitätsversorgung Benken,C3,cheapest,0.45,0.04,0.5,4.98,7.25,13.18
2012,290,Elektrizitätsversorgung Benken,H1,cheapest,0.45,3.75,0.5,8.69,7.25,16.89
2012,290,Elektrizitätsversorgung Benken,C6,cheapest,0.45,0.004,0.5,4.944,7.25,13.14
2012,367,Elektrizitätswerk Andelfingen,C5,cheapest,0.45,0.158,0.35,3.1564,7.8936667,11.85
2012,367,Elektrizitätswerk Andelfingen,H8,cheapest,0.45,1.28,0.35,7.0106726,6.7989526,14.61
2012,367,Elektrizitätswerk Andelfingen,C7,cheapest,0.45,0.010533334,0.35,2.8757591,7.4859285,11.17
2012,367,Elektrizitätswerk Andelfingen,H4,cheapest,0.45,2.1333334,0.35,7.8635616,6.7986984,15.46
2012,367,Elektrizitätswerk Andelfingen,C1,cheapest,0.45,1.2,0.35,8.507501,7.7,17.01
2012,367,Elektrizitätswerk Andelfingen,H6,cheapest,0.45,0.384,0.35,2.10984,0.9897657,3.9
2012,367,Elektrizitätswerk Andelfingen,H7,cheapest,0.45,1.1076924,0.35,5.8068786,6.185401,12.8
2012,367,Elektrizitätswerk Andelfingen,C3,cheapest,0.45,0.52666664,0.35,3.8293333,7.7246666,12.35
2012,367,Elektrizitätswerk Andelfingen,H2,cheapest,0.45,3.84,0.35,9.5160055,6.7677145,17.09
2012,367,Elektrizitätswerk Andelfingen,H3,cheapest,0.45,2.1333334,0.35,6.6289034,6.0931745,13.52
2012,367,Elektrizitätswerk Andelfingen,C6,cheapest,0.45,0.052666668,0.35,1.542,7.9347363,10.27
2012,367,Elektrizitätswerk Andelfingen,C2,cheapest,0.45,0.32,0.35,7.534402,7.6468,15.98
2012,367,Elektrizitätswerk Andelfingen,C4,cheapest,0.45,0.158,0.35,3.1564,7.8936667,11.85
2012,367,Elektrizitätswerk Andelfingen,H1,cheapest,0.45,6,0.35,11.774171,6.8238096,19.39
2012,367,Elektrizitätswerk Andelfingen,H5,cheapest,0.45,1.28,0.35,5.02614,4.079219,9.91
2012,285,Elektrizitätsgenossenschaft Marthalen,C5,cheapest,0.45,0.25128,0,2.2910132,7.6216664,10.36
2012,285,Elektrizitätsgenossenschaft Marthalen,H4,cheapest,0.45,1.4666667,0,5.910635,7.7099204,14.07
2012,285,Elektrizitätsgenossenschaft Marthalen,C3,cheapest,0.45,0.364,0,2.6786666,7.9333334,11.06
2012,285,Elektrizitätsgenossenschaft Marthalen,H8,cheapest,0.45,0.88,0,5.3240476,7.7101192,13.48
2012,285,Elektrizitätsgenossenschaft Marthalen,H2,cheapest,0.45,2.64,0,7.0742855,7.6857142,15.21
2012,285,Elektrizitätsgenossenschaft Marthalen,H5,cheapest,0.45,0.88,0,5.1332383,7.233095,12.81
2012,285,Elektrizitätsgenossenschaft Marthalen,C1,cheapest,0.45,0.825,0,5.550625,8.4140625,14.41
2012,285,Elektrizitätsgenossenschaft Marthalen,C6,cheapest,0.45,0.08376,0,2.128649,7.686111,10.27
2012,285,Elektrizitätsgenossenschaft Marthalen,H3,cheapest,0.45,1.4666667,0,5.690159,7.15873,13.3
2012,285,Elektrizitätsgenossenschaft Marthalen,H1,cheapest,0.45,4.125,0,8.576816,7.729539,16.76
2012,285,Elektrizitätsgenossenschaft Marthalen,C2,cheapest,0.45,0.22,0,4.929,8.3725,13.75
2012,285,Elektrizitätsgenossenschaft Marthalen,H6,cheapest,0.45,0.264,0,4.3119717,6.7199287,11.48
2012,285,Elektrizitätsgenossenschaft Marthalen,H7,cheapest,0.45,0.50769234,0,4.8245053,7.392033,12.66
2012,285,Elektrizitätsgenossenschaft Marthalen,C4,cheapest,0.45,0.1092,0,2.3989334,7.6216664,10.47
2012,336,Elektrizitätsversorgung Rheinau,C6,cheapest,0.45,0.004,0.6,3.914,6.8,11.76
2012,336,Elektrizitätsversorgung Rheinau,H2,cheapest,0.45,2.4,0.6,6.31,6.8,14.16
2012,336,Elektrizitätsversorgung Rheinau,H6,cheapest,0.45,0.24,0.6,4.15,6.8,12
2012,336,Elektrizitätsversorgung Rheinau,H5,cheapest,0.45,0.8,0.6,4.71,6.8,12.56
2012,336,Elektrizitätsversorgung Rheinau,C1,cheapest,0.45,0.75,0.6,4.66,6.8,12.51
2012,336,Elektrizitätsversorgung Rheinau,C2,cheapest,0.45,0.2,0.6,4.11,6.8,11.96
2012,336,Elektrizitätsversorgung Rheinau,H7,cheapest,0.45,0.46153846,0.6,4.3715386,6.8,12.22
2012,336,Elektrizitätsversorgung Rheinau,H1,cheapest,0.45,3.75,0.6,7.66,6.8,15.51
2012,336,Elektrizitätsversorgung Rheinau,H4,cheapest,0.45,1.3333334,0.6,5.2433333,6.8,13.09
2012,336,Elektrizitätsversorgung Rheinau,C7,cheapest,0.45,0.0008,0.6,3.9108,6.8,11.76
2012,336,Elektrizitätsversorgung Rheinau,C5,cheapest,0.45,0.012,0.6,3.922,6.8,11.77
2012,336,Elektrizitätsversorgung Rheinau,C4,cheapest,0.45,0.012,0.6,3.922,6.8,11.77
2012,336,Elektrizitätsversorgung Rheinau,H8,cheapest,0.45,0.8,0.6,4.71,6.8,12.56
2012,336,Elektrizitätsversorgung Rheinau,H3,cheapest,0.45,1.3333334,0.6,5.2433333,6.8,13.09
2012,336,Elektrizitätsversorgung Rheinau,C3,cheapest,0.45,0.04,0.6,3.95,6.8,11.8
2012,587,Gemeindewerke Dietlikon,H4,cheapest,0.45,1.6,0.45,6.783719,7.806714,15.49
2012,587,Gemeindewerke Dietlikon,C2,cheapest,0.45,0.24,0.45,6.91743,8.5223,16.34
2012,587,Gemeindewerke Dietlikon,H7,cheapest,0.45,0.5538462,0.45,5.287889,7.3595495,13.55
2012,587,Gemeindewerke Dietlikon,C1,cheapest,0.45,0.9,0.45,7.5017185,8.567187,16.97
2012,587,Gemeindewerke Dietlikon,C3,cheapest,0.45,2.088,0.45,7.7478666,8.101334,16.75
2012,587,Gemeindewerke Dietlikon,C7,cheapest,0.45,1.5717866,0.45,3.3332436,7.582914,11.81
2012,587,Gemeindewerke Dietlikon,H1,cheapest,0.45,4.5,0.45,9.153504,7.827902,17.88
2012,587,Gemeindewerke Dietlikon,C4,cheapest,0.45,1.5912,0.45,7.024493,7.827067,15.75
2012,587,Gemeindewerke Dietlikon,H6,cheapest,0.45,0.288,0.45,4.004015,6.737523,11.64
2012,587,Gemeindewerke Dietlikon,H2,cheapest,0.45,2.88,0.45,7.7546287,7.7805715,16.43
2012,587,Gemeindewerke Dietlikon,H5,cheapest,0.45,0.96,0.45,5.336717,7.291743,13.53
2012,587,Gemeindewerke Dietlikon,H3,cheapest,0.45,1.6,0.45,5.7759047,7.2114286,13.89
2012,587,Gemeindewerke Dietlikon,H8,cheapest,0.45,0.96,0.45,6.3041215,7.8069286,15.01
2012,587,Gemeindewerke Dietlikon,C5,cheapest,0.45,2.3004,0.45,4.0639334,7.827067,12.79
2012,587,Gemeindewerke Dietlikon,C6,cheapest,0.45,1.9648,0.45,3.8066888,7.8837776,12.59
2012,634,Genossenschaft Licht- und Kraftwerke Glattfelden,H3,cheapest,0.45,2.6666667,0,9.215867,7.8338,17.5
2012,634,Genossenschaft Licht- und Kraftwerke Glattfelden,H7,cheapest,0.45,0.9230769,0,8.255538,8.069462,16.78
