period,operator,operatorLabel,category,product,aidfee,fixcosts,charge,gridusage,energy,total
2013,486,Elektrizitätswerke des Kantons Zürich EKZ,C1,cheapest,0.45,0.75,0,8.197187,9.7209215,18.37
2013,486,Elektrizitätswerke des Kantons Zürich EKZ,C4,cheapest,0.45,2.808,0,5.0251656,8.194231,13.67
2013,486,Elektrizitätswerke des Kantons Zürich EKZ,H4,cheapest,0.45,1.3333334,0,7.209928,8.807509,16.47
2013,486,Elektrizitätswerke des Kantons Zürich EKZ,C6,cheapest,0.45,2.352,0,3.8095677,8.176616,12.44
2013,486,Elektrizitätswerke des Kantons Zürich EKZ,H7,cheapest,0.45,0.8861538,0,5.4632764,8.01593,13.93
2013,486,Elektrizitätswerke des Kantons Zürich EKZ,C3,cheapest,0.45,3.44,0,5.7833066,8.361143,14.59
2013,486,Elektrizitätswerke des Kantons Zürich EKZ,H3,cheapest,0.45,1.3333334,0,6.007892,8.0925045,14.55
2013,486,Elektrizitätswerke des Kantons Zürich EKZ,C5,cheapest,0.45,2.736,0,4.157201,8.194231,12.8
2013,486,Elektrizitätswerke des Kantons Zürich EKZ,H6,cheapest,0.45,0.24,0,4.02322,7.523291,11.99
2013,486,Elektrizitätswerke des Kantons Zürich EKZ,C2,cheapest,0.45,0.2,0,7.589548,9.667007,17.71
2013,486,Elektrizitätswerke des Kantons Zürich EKZ,H8,cheapest,0.45,0.8,0,6.709028,8.807766,15.97
2013,486,Elektrizitätswerke des Kantons Zürich EKZ,H2,cheapest,0.45,2.4,0,8.159805,8.776109,17.39
2013,486,Elektrizitätswerke des Kantons Zürich EKZ,H5,cheapest,0.45,0.8,0,5.668734,8.1889715,14.31
2013,486,Elektrizitätswerke des Kantons Zürich EKZ,C7,cheapest,0.45,1.88736,0,3.302103,7.6498685,11.4
2013,486,Elektrizitätswerke des Kantons Zürich EKZ,H1,cheapest,0.45,3.75,0,9.524378,8.832957,18.8
2013,290,Elektrizitätsversorgung Benken,H5,cheapest,0.45,0.8,0.5,5.59,7.8,14.34
2013,290,Elektrizitätsversorgung Benken,H7,cheapest,0.45,0.46153846,0.5,5.2515383,7.8,14
2013,290,Elektrizitätsversorgung Benken,C7,cheapest,0.45,0.0008,0.5,4.7908,7.8,13.54
2013,290,Elektrizitätsversorgung Benken,H8,cheapest,0.45,0.8,0.5,5.59,7.8,14.34
2013,290,Elektrizitätsversorgung Benken,C2,cheapest,0.45,0.2,0.5,4.99,7.8,13.74
2013,290,Elektrizitätsversorgung Benken,C1,cheapest,0.45,0.75,0.5,5.54,7.8,14.29
2013,290,Elektrizitätsversorgung Benken,C3,cheapest,0.45,0.04,0.5,4.83,7.8,13.58
2013,290,Elektrizitätsversorgung Benken,C5,cheapest,0.45,0.012,0.5,4.802,7.8,13.55
2013,290,Elektrizitätsversorgung Benken,H1,cheapest,0.45,3.75,0.5,8.54,7.8,17.29
2013,290,Elektrizitätsversorgung Benken,C6,cheapest,0.45,0.004,0.5,4.794,7.8,13.54
2013,290,Elektrizitätsversorgung Benken,H4,cheapest,0.45,1.3333334,0.5,6.1233335,7.8,14.87
2013,290,Elektrizitätsversorgung Benken,H2,cheapest,0.45,2.4,0.5,7.19,7.8,15.94
2013,290,Elektrizitätsversorgung Benken,H6,cheapest,0.45,0.24,0.5,5.03,7.8,13.78
2013,290,Elektrizitätsversorgung Benken,C4,cheapest,0.45,0.012,0.5,4.802,7.8,13.55
2013,290,Elektrizitätsversorgung Benken,H3,cheapest,0.45,1.3333334,0.5,6.1233335,7.8,14.87
2013,367,Elektrizitätswerk Andelfingen,H2,cheapest,0.45,0,0.35,3.6712856,7.3677144,11.84
2013,367,Elektrizitätswerk Andelfingen,H5,cheapest,0.45,0,0.35,2.7374666,6.788362,10.33
2013,367,Elektrizitätswerk Andelfingen,H4,cheapest,0.45,0,0.35,3.7157779,7.3986983,11.92
2013,367,Elektrizitätswerk Andelfingen,C1,cheapest,0.45,1.2,0.35,6.96875,8.3,16.07
2013,367,Elektrizitätswerk Andelfingen,H8,cheapest,0.45,0,0.35,3.716,7.3989525,11.92
2013,367,Elektrizitätswerk Andelfingen,C2,cheapest,0.45,0.32,0.35,5.9829335,8.2468,15.03
2013,367,Elektrizitätswerk Andelfingen,H7,cheapest,0.45,0,0.35,3.1204615,6.991802,10.91
2013,367,Elektrizitätswerk Andelfingen,H1,cheapest,0.45,6,0.35,14.019978,7.4238095,22.24
2013,367,Elektrizitätswerk Andelfingen,H3,cheapest,0.45,0,0.35,2.5566666,6.693175,10.05
2013,367,Elektrizitätswerk Andelfingen,H6,cheapest,0.45,0,0.35,1.69624,6.1315084,8.63
2013,367,Elektrizitätswerk Andelfingen,C3,cheapest,0.45,1.0666667,0.35,2.9093332,8.324667,12.03
2013,367,Elektrizitätswerk Andelfingen,C4,cheapest,0.45,0.32,0.35,1.8584,8.510233,11.17
2013,285,Elektrizitätsgenossenschaft Marthalen,H4,cheapest,0.45,1.7333333,0,6.027302,8.259921,14.74
2013,285,Elektrizitätsgenossenschaft Marthalen,C3,cheapest,0.45,2.72,0,4.984667,8.233334,13.66
2013,285,Elektrizitätsgenossenschaft Marthalen,H8,cheapest,0.45,1.04,0,5.334048,8.260119,14.04
2013,285,Elektrizitätsgenossenschaft Marthalen,H6,cheapest,0.45,0.312,0,4.2099714,7.2699285,11.93
2013,285,Elektrizitätsgenossenschaft Marthalen,H3,cheapest,0.45,1.7333333,0,5.806825,7.70873,13.97
2013,285,Elektrizitätsgenossenschaft Marthalen,C4,cheapest,0.45,2.256,0,4.4957333,7.9216666,12.87
2013,285,Elektrizitätsgenossenschaft Marthalen,C6,cheapest,0.45,1.68,0,3.624889,7.986111,12.06
2013,285,Elektrizitätsgenossenschaft Marthalen,C5,cheapest,0.45,2.04,0,3.9797332,7.9216666,12.35
2013,285,Elektrizitätsgenossenschaft Marthalen,H5,cheapest,0.45,1.04,0,5.143238,7.7830954,13.37
2013,285,Elektrizitätsgenossenschaft Marthalen,H7,cheapest,0.45,0.6,0,4.7668133,7.942033,13.16
2013,285,Elektrizitätsgenossenschaft Marthalen,C2,cheapest,0.45,0.26,0,4.819,8.9225,14.19
2013,285,Elektrizitätsgenossenschaft Marthalen,C1,cheapest,0.45,0.975,0,5.550625,8.964063,14.96
2013,285,Elektrizitätsgenossenschaft Marthalen,H2,cheapest,0.45,3.12,0,7.404286,8.235714,16.09
2013,285,Elektrizitätsgenossenschaft Marthalen,H1,cheapest,0.45,4.875,0,9.176815,8.279539,17.91
2013,336,Elektrizitätsversorgung Rheinau,C5,cheapest,0.45,0.012,0.6,2.922,7.8,11.77
2013,336,Elektrizitätsversorgung Rheinau,H1,cheapest,0.45,3.75,0.6,6.66,7.8,15.51
2013,336,Elektrizitätsversorgung Rheinau,H2,cheapest,0.45,2.4,0.6,5.31,7.8,14.16
2013,336,Elektrizitätsversorgung Rheinau,H8,cheapest,0.45,0.8,0.6,3.71,7.8,12.56
2013,336,Elektrizitätsversorgung Rheinau,C3,cheapest,0.45,0.04,0.6,2.95,7.8,11.8
2013,336,Elektrizitätsversorgung Rheinau,C4,cheapest,0.45,0.012,0.6,2.922,7.8,11.77
2013,336,Elektrizitätsversorgung Rheinau,C7,cheapest,0.45,0.0008,0.6,2.9108,7.8,11.76
2013,336,Elektrizitätsversorgung Rheinau,C2,cheapest,0.45,0.2,0.6,3.11,7.8,11.96
2013,336,Elektrizitätsversorgung Rheinau,C1,cheapest,0.45,0.75,0.6,3.66,7.8,12.51
2013,336,Elektrizitätsversorgung Rheinau,C6,cheapest,0.45,0.004,0.6,2.914,7.8,11.76
2013,336,Elektrizitätsversorgung Rheinau,H3,cheapest,0.45,1.3333334,0.6,4.2433333,7.8,13.09
2013,336,Elektrizitätsversorgung Rheinau,H4,cheapest,0.45,1.3333334,0.6,4.2433333,7.8,13.09
2013,336,Elektrizitätsversorgung Rheinau,H5,cheapest,0.45,0.8,0.6,3.71,7.8,12.56
2013,336,Elektrizitätsversorgung Rheinau,H7,cheapest,0.45,0.46153846,0.6,3.3715384,7.8,12.22
2013,336,Elektrizitätsversorgung Rheinau,H6,cheapest,0.45,0.24,0.6,3.15,7.8,12
2013,587,Gemeindewerke Dietlikon,C5,cheapest,0.45,2.556,0.45,4.3503466,8.177333,13.43
2013,587,Gemeindewerke Dietlikon,H1,cheapest,0.45,4.5,0.45,9.391212,8.279539,18.57
2013,587,Gemeindewerke Dietlikon,H4,cheapest,0.45,1.6,0.45,7.0192304,8.259921,16.18
2013,587,Gemeindewerke Dietlikon,C3,cheapest,0.45,2.236,0.45,8.3737335,8.426666,17.7
2013,587,Gemeindewerke Dietlikon,C7,cheapest,0.45,1.75696,0.45,3.5536933,7.955376,12.41
2013,587,Gemeindewerke Dietlikon,H7,cheapest,0.45,0.5538462,0.45,5.4770274,7.845879,14.23
2013,587,Gemeindewerke Dietlikon,C4,cheapest,0.45,1.7244,0.45,7.5768867,8.177333,16.66
2013,587,Gemeindewerke Dietlikon,H2,cheapest,0.45,2.88,0.45,7.9874287,8.235714,17.13
2013,587,Gemeindewerke Dietlikon,C1,cheapest,0.45,0.9,0.45,7.816094,8.964063,17.68
2013,587,Gemeindewerke Dietlikon,H5,cheapest,0.45,0.96,0.45,5.5188236,7.7830954,14.2
2013,587,Gemeindewerke Dietlikon,C2,cheapest,0.45,0.24,0.45,7.22715,8.9225,17.05
2013,587,Gemeindewerke Dietlikon,C6,cheapest,0.45,2.192,0.45,4.188311,8.2288885,13.32
2013,587,Gemeindewerke Dietlikon,H8,cheapest,0.45,0.96,0.45,6.5396547,8.260119,15.7
2013,587,Gemeindewerke Dietlikon,H3,cheapest,0.45,1.6,0.45,5.9496827,7.70873,14.56
