period,operator,operatorLabel,category,product,aidfee,fixcosts,charge,gridusage,energy,total
2019,285,Elektrizitätsgenossenschaft Marthalen,C2,standard,2.3,0.38,0,8.27922,5.9984,16.58
2019,285,Elektrizitätsgenossenschaft Marthalen,C6,standard,2.3,1.744,0,3.6642444,4.9272447,10.89
2019,285,Elektrizitätsgenossenschaft Marthalen,H5,standard,2.3,1.52,0,6.4249163,5.629181,14.35
2019,285,Elektrizitätsgenossenschaft Marthalen,H4,standard,2.3,2.5333333,0,8.22067,6.254349,16.77
2019,285,Elektrizitätsgenossenschaft Marthalen,C5,standard,2.3,2.112,0,4.0203867,4.8921866,11.21
2019,285,Elektrizitätsgenossenschaft Marthalen,H1,standard,2.3,7.125,0,11.407694,7.7169046,21.43
2019,285,Elektrizitätsgenossenschaft Marthalen,H7,standard,2.3,0.8769231,0,6.3523803,5.5278244,14.18
2019,285,Elektrizitätsgenossenschaft Marthalen,C3,standard,2.3,2.92,0,5.4244,5.0617332,12.78
2019,285,Elektrizitätsgenossenschaft Marthalen,H2,standard,2.3,4.56,0,9.551372,6.878857,18.73
2019,285,Elektrizitätsgenossenschaft Marthalen,C4,standard,2.3,2.436,0,4.87682,4.8921866,12.07
2019,285,Elektrizitätsgenossenschaft Marthalen,C1,standard,2.3,1.425,0,9.090313,6.355,17.75
2019,285,Elektrizitätsgenossenschaft Marthalen,H6,standard,2.3,0.456,0,4.5104747,4.964754,11.77
2019,285,Elektrizitätsgenossenschaft Marthalen,H8,standard,2.3,1.52,0,7.5277953,5.9344764,15.76
2019,285,Elektrizitätsgenossenschaft Marthalen,H3,standard,2.3,2.5333333,0,6.9463177,5.9015875,15.15
2019,587,Gemeindewerke Dietlikon,H5,standard,2.3,0.64,0.45,7.2074,6.122562,16.08
2019,587,Gemeindewerke Dietlikon,C4,cheapest,2.3,5.1744,0.45,8.6882,5.816507,17.26
2019,587,Gemeindewerke Dietlikon,H3,standard,2.3,1.0666667,0.45,7.4466667,6.0898414,16.29
2019,587,Gemeindewerke Dietlikon,H8,standard,2.3,0.64,0.45,8.4095,6.3324523,17.49
2019,587,Gemeindewerke Dietlikon,H7,standard,2.3,0.36923078,0.45,6.9425383,6.1235933,15.81
2019,587,Gemeindewerke Dietlikon,H4,cheapest,2.3,1.0666667,0.45,8.835667,6.332365,17.92
2019,587,Gemeindewerke Dietlikon,H1,cheapest,2.3,3,0.45,10.818438,6.340997,19.91
2019,587,Gemeindewerke Dietlikon,H3,cheapest,2.3,1.0666667,0.45,7.4466667,6.0898414,16.29
2019,587,Gemeindewerke Dietlikon,H4,standard,2.3,1.0666667,0.45,8.835667,6.332365,17.92
2019,587,Gemeindewerke Dietlikon,H6,standard,2.3,0.192,0.45,5.46622,5.8967686,14.12
2019,587,Gemeindewerke Dietlikon,H6,cheapest,2.3,0.192,0.45,5.46622,5.8967686,14.12
2019,587,Gemeindewerke Dietlikon,C1,cheapest,2.3,0.6,0.45,10.143437,6.6421876,19.53
2019,587,Gemeindewerke Dietlikon,C1,standard,2.3,0.6,0.45,10.143437,6.6421876,19.53
2019,587,Gemeindewerke Dietlikon,H7,cheapest,2.3,0.36923078,0.45,6.9425383,6.1235933,15.81
2019,587,Gemeindewerke Dietlikon,C3,cheapest,2.3,5.84,0.45,9.466,5.9561334,18.18
2019,587,Gemeindewerke Dietlikon,C3,standard,2.3,5.84,0.45,9.466,5.9561334,18.18
2019,587,Gemeindewerke Dietlikon,H1,standard,2.3,3,0.45,10.818438,6.340997,19.91
2019,587,Gemeindewerke Dietlikon,C6,cheapest,2.3,2.0104,0.45,4.5329776,5.845378,13.13
2019,587,Gemeindewerke Dietlikon,C2,standard,2.3,0.16,0.45,9.5987,6.6239,18.97
2019,587,Gemeindewerke Dietlikon,C6,standard,2.3,2.0104,0.45,4.5329776,5.845378,13.13
2019,587,Gemeindewerke Dietlikon,H2,standard,2.3,1.92,0.45,9.628,6.3217144,18.7
2019,587,Gemeindewerke Dietlikon,C7,cheapest,2.3,1.6301067,0.45,4.0487494,5.6922107,12.49
2019,587,Gemeindewerke Dietlikon,C7,standard,2.3,1.6301067,0.45,4.0487494,5.6922107,12.49
2019,587,Gemeindewerke Dietlikon,C5,standard,2.3,2.2872,0.45,4.790187,5.816507,13.36
2019,587,Gemeindewerke Dietlikon,C4,standard,2.3,5.1744,0.45,8.6882,5.816507,17.26
2019,587,Gemeindewerke Dietlikon,C2,cheapest,2.3,0.16,0.45,9.5987,6.6239,18.97
2019,587,Gemeindewerke Dietlikon,C5,cheapest,2.3,2.2872,0.45,4.790187,5.816507,13.36
2019,587,Gemeindewerke Dietlikon,H2,cheapest,2.3,1.92,0.45,9.628,6.3217144,18.7
2019,587,Gemeindewerke Dietlikon,H5,cheapest,2.3,0.64,0.45,7.2074,6.122562,16.08
2019,587,Gemeindewerke Dietlikon,H8,cheapest,2.3,0.64,0.45,8.4095,6.3324523,17.49
2019,634,Genossenschaft Licht- und Kraftwerke Glattfelden,H5,standard,2.3,2.08,0,9.792334,5.682,17.77
2019,634,Genossenschaft Licht- und Kraftwerke Glattfelden,H2,cheapest,2.3,6.24,0,14.3808,6.9244,23.6
2019,634,Genossenschaft Licht- und Kraftwerke Glattfelden,C5,standard,2.3,1.62,0,6.2058134,5.036667,13.55
2019,634,Genossenschaft Licht- und Kraftwerke Glattfelden,H2,standard,2.3,6.24,0,14.3808,6.9244,23.6
2019,634,Genossenschaft Licht- und Kraftwerke Glattfelden,C1,cheapest,2.3,1.95,0,12.255146,6.17325,20.73
2019,634,Genossenschaft Licht- und Kraftwerke Glattfelden,H7,standard,2.3,1.2,0,9.570769,5.5715384,17.44
2019,634,Genossenschaft Licht- und Kraftwerke Glattfelden,C4,standard,2.3,2.6448,0,11.194533,5.036667,18.53
2019,634,Genossenschaft Licht- und Kraftwerke Glattfelden,H7,cheapest,2.3,1.2,0,9.570769,5.5715384,17.44
2019,634,Genossenschaft Licht- und Kraftwerke Glattfelden,C3,cheapest,2.3,3.216,0,12.465889,5.2152777,19.99
2019,634,Genossenschaft Licht- und Kraftwerke Glattfelden,H6,standard,2.3,0.624,0,7.1167,5.0296,14.45
2019,634,Genossenschaft Licht- und Kraftwerke Glattfelden,H5,cheapest,2.3,2.08,0,9.792334,5.682,17.77
2019,634,Genossenschaft Licht- und Kraftwerke Glattfelden,H6,cheapest,2.3,0.624,0,7.1167,5.0296,14.45
2019,634,Genossenschaft Licht- und Kraftwerke Glattfelden,H4,cheapest,2.3,3.4666667,0,12.301222,6.2953334,20.9
2019,634,Genossenschaft Licht- und Kraftwerke Glattfelden,H1,standard,2.3,9.75,0,17.200521,7.75875,27.26
2019,634,Genossenschaft Licht- und Kraftwerke Glattfelden,C3,standard,2.3,3.216,0,12.465889,5.2152777,19.99
2019,634,Genossenschaft Licht- und Kraftwerke Glattfelden,H4,standard,2.3,3.4666667,0,12.301222,6.2953334,20.9
2019,634,Genossenschaft Licht- und Kraftwerke Glattfelden,H3,standard,2.3,3.4666667,0,10.642667,5.958,18.9
2019,634,Genossenschaft Licht- und Kraftwerke Glattfelden,H3,cheapest,2.3,3.4666667,0,10.642667,5.958,18.9
2019,634,Genossenschaft Licht- und Kraftwerke Glattfelden,C4,cheapest,2.3,2.6448,0,11.194533,5.036667,18.53
2019,634,Genossenschaft Licht- und Kraftwerke Glattfelden,C2,cheapest,2.3,0.52,0,10.989044,5.809467,19.1
2019,634,Genossenschaft Licht- und Kraftwerke Glattfelden,C5,cheapest,2.3,1.62,0,6.2058134,5.036667,13.55
2019,634,Genossenschaft Licht- und Kraftwerke Glattfelden,H1,cheapest,2.3,9.75,0,17.200521,7.75875,27.26
2019,634,Genossenschaft Licht- und Kraftwerke Glattfelden,C2,standard,2.3,0.52,0,10.989044,5.809467,19.1
2019,634,Genossenschaft Licht- und Kraftwerke Glattfelden,H8,standard,2.3,2.08,0,11.235211,5.9754667,19.52
2019,634,Genossenschaft Licht- und Kraftwerke Glattfelden,H8,cheapest,2.3,2.08,0,11.235211,5.9754667,19.52
2019,634,Genossenschaft Licht- und Kraftwerke Glattfelden,C1,standard,2.3,1.95,0,12.255146,6.17325,20.73
2019,621,Industrielle Betriebe Kloten AG,H2,standard,2.3,4.272,0.4,8.499572,7.374,18.57
2019,621,Industrielle Betriebe Kloten AG,H8,standard,2.3,1.424,0.4,6.577688,6.44565,15.73
2019,621,Industrielle Betriebe Kloten AG,H5,standard,2.3,1.424,0.4,6.110137,6.35876,15.17
2019,621,Industrielle Betriebe Kloten AG,C1,standard,2.3,1.335,0.4,7.087094,6.5224686,16.31
2019,621,Industrielle Betriebe Kloten AG,H3,standard,2.3,2.3733332,0.4,6.6886506,6.6566668,16.05
2019,621,Industrielle Betriebe Kloten AG,C7,standard,2.3,2.0451574,0.4,3.5692053,5.0206027,11.29
2019,621,Industrielle Betriebe Kloten AG,C6,standard,2.3,2.54072,0.4,4.084822,5.080364,11.86
2019,621,Industrielle Betriebe Kloten AG,H7,standard,2.3,0.82153845,0.4,5.8367767,6.187131,14.73
2019,621,Industrielle Betriebe Kloten AG,C5,standard,2.3,2.93616,0.4,4.466553,5.0610366,12.23
2019,621,Industrielle Betriebe Kloten AG,H6,standard,2.3,0.4272,0.4,4.930541,5.939628,13.57
2019,621,Industrielle Betriebe Kloten AG,H1,standard,2.3,6.675,0.4,10.1727085,8.166875,21.04
2019,621,Industrielle Betriebe Kloten AG,H4,standard,2.3,2.3733332,0.4,7.217419,6.7549334,16.67
2019,621,Industrielle Betriebe Kloten AG,C4,standard,2.3,3.04056,0.4,5.8724666,5.14444,13.71
2019,621,Industrielle Betriebe Kloten AG,C3,standard,2.3,3.8712,0.4,7.7742,5.2064,15.68
2019,621,Industrielle Betriebe Kloten AG,C2,standard,2.3,0.356,0.4,6.3946533,6.19744,15.29
2019,508,Energie Opfikon AG,H3,standard,2.3,1.3333334,0.51,7.8104763,6.394508,17.01
2019,508,Energie Opfikon AG,C1,cheapest,2.3,0.75,0.51,9.260781,5.791406,17.86
2019,508,Energie Opfikon AG,C4,standard,2.3,3.144,0.51,8.811053,6.13352,17.75
2019,508,Energie Opfikon AG,C3,standard,2.3,3.76,0.51,9.609067,6.1784,18.6
2019,508,Energie Opfikon AG,H6,standard,2.3,0.24,0.51,6.006284,6.2382946,15.06
2019,508,Energie Opfikon AG,C2,standard,2.3,0.2,0.51,8.64345,6.82661,18.28
2019,508,Energie Opfikon AG,H1,standard,2.3,3.75,0.51,11.151853,6.597716,20.56
2019,508,Energie Opfikon AG,C4,cheapest,2.3,3.144,0.51,8.811053,5.08352,16.7
2019,508,Energie Opfikon AG,C5,cheapest,2.3,3.144,0.51,5.2734666,5.01352,13.09
2019,508,Energie Opfikon AG,C6,standard,2.3,2.728,0.51,4.867778,6.0728,13.75
2019,508,Energie Opfikon AG,C6,cheapest,2.3,2.728,0.51,4.867778,5.0228,12.7
2019,508,Energie Opfikon AG,H1,cheapest,2.3,3.75,0.51,11.151853,5.5477157,19.51
2019,508,Energie Opfikon AG,H3,cheapest,2.3,1.3333334,0.51,7.8104763,5.344508,15.96
2019,508,Energie Opfikon AG,H6,cheapest,2.3,0.24,0.51,6.006284,5.1882944,14.01
2019,508,Energie Opfikon AG,H7,cheapest,2.3,0.46153846,0.51,7.316632,5.4275637,15.56
2019,508,Energie Opfikon AG,H5,cheapest,2.3,0.8,0.51,7.3976145,5.3709817,15.58
2019,508,Energie Opfikon AG,C3,cheapest,2.3,3.76,0.51,9.609067,5.1284,17.55
2019,508,Energie Opfikon AG,H5,standard,2.3,0.8,0.51,7.3976145,6.420982,16.63
2019,508,Energie Opfikon AG,C1,standard,2.3,0.75,0.51,9.260781,6.8414063,18.91
2019,508,Energie Opfikon AG,H4,cheapest,2.3,1.3333334,0.51,8.703404,5.540732,17.05
2019,508,Energie Opfikon AG,H4,standard,2.3,1.3333334,0.51,8.703404,6.5907316,18.1
2019,508,Energie Opfikon AG,H8,cheapest,2.3,0.8,0.51,8.170393,5.5408025,16.52
2019,508,Energie Opfikon AG,H2,cheapest,2.3,2.4,0.51,9.730857,5.5321145,18.07
2019,508,Energie Opfikon AG,C2,cheapest,2.3,0.2,0.51,8.64345,5.77661,17.23
2019,508,Energie Opfikon AG,C5,standard,2.3,3.144,0.51,5.2734666,6.06352,14.14
2019,508,Energie Opfikon AG,H7,standard,2.3,0.46153846,0.51,7.316632,6.477564,16.61
2019,508,Energie Opfikon AG,H8,standard,2.3,0.8,0.51,8.170393,6.590802,17.57
2019,508,Energie Opfikon AG,H2,standard,2.3,2.4,0.51,9.730857,6.582114,19.12
2019,508,Energie Opfikon AG,C7,standard,2.3,2.19872,0.51,4.2837954,6.0235677,13.11
2019,508,Energie Opfikon AG,C7,cheapest,2.3,2.19872,0.51,4.2837954,4.9735675,12.06
2019,59,die werke versorgung wallisellen ag,H8,standard,2.3,1.28,0.36,9.21125,6.4521427,18.32
2019,59,die werke versorgung wallisellen ag,C6,standard,2.3,2.848,0.36,5.9417667,6.1314445,14.73
2019,59,die werke versorgung wallisellen ag,C3,standard,2.3,4.92,0.36,9.943733,6.3193336,18.92
2019,59,die werke versorgung wallisellen ag,H7,standard,2.3,0.7403077,0.36,8.003577,6.0704393,16.73
2019,59,die werke versorgung wallisellen ag,H5,standard,2.3,1.2832,0.36,8.2127,5.8797145,16.75
2019,59,die werke versorgung wallisellen ag,H2,standard,2.3,3.84,0.36,11.72,6.4228573,20.8
2019,59,die werke versorgung wallisellen ag,C5,standard,2.3,3.304,0.36,6.35214,6.0824666,15.09
2019,59,die werke versorgung wallisellen ag,H3,standard,2.3,2.1333334,0.36,8.906667,5.7904763,17.36
2019,59,die werke versorgung wallisellen ag,C7,standard,2.3,2.28176,0.36,5.133468,5.8716073,13.66
2019,59,die werke versorgung wallisellen ag,C4,standard,2.3,4.14,0.36,8.863287,6.0824666,17.6
2019,59,die werke versorgung wallisellen ag,H1,standard,2.3,6,0.36,13.972032,6.475446,23.11
2019,59,die werke versorgung wallisellen ag,C1,standard,2.3,1.2,0.36,10.609531,7.296875,20.57
2019,59,die werke versorgung wallisellen ag,C2,standard,2.3,0.32,0.36,9.64225,7.247,19.55
2019,59,die werke versorgung wallisellen ag,H6,standard,2.3,0.38496,0.36,6.23681,5.263914,14.16
2019,59,die werke versorgung wallisellen ag,H4,standard,2.3,2.1386666,0.36,10.0695,6.451905,19.18
2019,655,Politische Gemeinde Oberglatt,H4,standard,2.3,2.2666667,0,7.36946,6.841016,16.51
2019,655,Politische Gemeinde Oberglatt,H1,standard,2.3,6.375,0,10.303988,8.061905,20.66
2019,655,Politische Gemeinde Oberglatt,H5,standard,2.3,1.36,0,5.890248,6.269181,14.46
2019,655,Politische Gemeinde Oberglatt,H7,standard,2.3,0.6,0,4.9867144,6.0946264,13.38
2019,655,Politische Gemeinde Oberglatt,C4,standard,2.3,2.826,0,5.9444,5.973,14.21
2019,655,Politische Gemeinde Oberglatt,H6,standard,2.3,0.408,0,4.3171315,5.660754,12.28
2019,655,Politische Gemeinde Oberglatt,H2,standard,2.3,4.08,0,8.606857,7.358857,18.27
2019,655,Politische Gemeinde Oberglatt,H3,standard,2.3,2.2666667,0,6.399365,6.488254,15.19
2019,655,Politische Gemeinde Oberglatt,C2,standard,2.3,0.34,0,7.1756,6.6984,16.18
2019,655,Politische Gemeinde Oberglatt,C1,standard,2.3,1.275,0,7.90875,7,17.21
2019,655,Politische Gemeinde Oberglatt,C3,standard,2.3,3.46,0,6.728,6.16,15.19
2019,655,Politische Gemeinde Oberglatt,H8,standard,2.3,1.36,0,6.7298098,6.5744762,15.6
2019,268,Elektrizitätsgenossenschaft Otelfingen,C5,cheapest,2.3,1.944,0,5.638067,3.3432667,11.28
2019,268,Elektrizitätsgenossenschaft Otelfingen,C2,cheapest,2.3,0.26,0,8.9972,5.247,16.55
2019,268,Elektrizitätsgenossenschaft Otelfingen,H6,standard,2.3,0.312,0,5.8724,2.6409428,10.81
2019,268,Elektrizitätsgenossenschaft Otelfingen,C3,cheapest,2.3,2.48,0,9.738667,3.66,15.7
2019,268,Elektrizitätsgenossenschaft Otelfingen,H3,standard,2.3,1.7333333,0,9.111111,3.790476,15.2
2019,268,Elektrizitätsgenossenschaft Otelfingen,C3,standard,2.3,2.48,0,9.738667,3.66,15.7
2019,268,Elektrizitätsgenossenschaft Otelfingen,H4,cheapest,2.3,1.7333333,0,9.728444,4.451905,16.48
2019,268,Elektrizitätsgenossenschaft Otelfingen,H8,cheapest,2.3,1.04,0,9.035334,4.4521427,15.79
2019,268,Elektrizitätsgenossenschaft Otelfingen,H6,cheapest,2.3,0.312,0,5.8724,2.6409428,10.81
2019,268,Elektrizitätsgenossenschaft Otelfingen,H2,standard,2.3,3.12,0,11.088,4.4228573,17.81
2019,268,Elektrizitätsgenossenschaft Otelfingen,H2,cheapest,2.3,3.12,0,11.088,4.4228573,17.81
2019,268,Elektrizitätsgenossenschaft Otelfingen,H1,cheapest,2.3,4.875,0,12.892083,4.475446,19.67
2019,268,Elektrizitätsgenossenschaft Otelfingen,C1,cheapest,2.3,0.975,0,9.75875,5.296875,17.36
2019,268,Elektrizitätsgenossenschaft Otelfingen,H5,standard,2.3,1.04,0,7.1874666,3.2591429,12.75
2019,268,Elektrizitätsgenossenschaft Otelfingen,C4,cheapest,2.3,1.944,0,9.102933,3.473,14.87
2019,268,Elektrizitätsgenossenschaft Otelfingen,H5,cheapest,2.3,1.04,0,7.1874666,3.2591429,12.75
2019,268,Elektrizitätsgenossenschaft Otelfingen,C5,standard,2.3,1.944,0,5.638067,3.3432667,11.28
2019,268,Elektrizitätsgenossenschaft Otelfingen,H3,cheapest,2.3,1.7333333,0,9.111111,3.790476,15.2
2019,268,Elektrizitätsgenossenschaft Otelfingen,H4,standard,2.3,1.7333333,0,9.728444,4.451905,16.48
2019,268,Elektrizitätsgenossenschaft Otelfingen,H1,standard,2.3,4.875,0,12.892083,4.475446,19.67
2019,268,Elektrizitätsgenossenschaft Otelfingen,H7,standard,2.3,0.8769231,0,7.934077,3.4087746,13.64
2019,268,Elektrizitätsgenossenschaft Otelfingen,C1,standard,2.3,0.975,0,9.75875,5.296875,17.36
2019,268,Elektrizitätsgenossenschaft Otelfingen,H8,standard,2.3,1.04,0,9.035334,4.4521427,15.79
2019,268,Elektrizitätsgenossenschaft Otelfingen,C2,standard,2.3,0.26,0,8.9972,5.247,16.55
2019,268,Elektrizitätsgenossenschaft Otelfingen,H7,cheapest,2.3,0.8769231,0,7.934077,3.4087746,13.64
2019,268,Elektrizitätsgenossenschaft Otelfingen,C4,standard,2.3,1.944,0,9.102933,3.473,14.87
2019,268,Elektrizitätsgenossenschaft Otelfingen,C7,cheapest,2.3,1.3136,0,4.9299817,3.1989946,10.43
2019,268,Elektrizitätsgenossenschaft Otelfingen,C7,standard,2.3,1.3136,0,4.9299817,3.1989946,10.43
2019,268,Elektrizitätsgenossenschaft Otelfingen,C6,cheapest,2.3,1.648,0,5.360111,3.376778,11.04
2019,268,Elektrizitätsgenossenschaft Otelfingen,C6,standard,2.3,1.648,0,5.360111,3.376778,11.04
2019,460,Elektrizitätswerk Rümlang Genossenschaft,C1,standard,2.3,1.2,0,9.489688,6.2296877,18.02
2019,460,Elektrizitätswerk Rümlang Genossenschaft,H1,standard,2.3,6,0,11.042783,7.2094493,20.55
2019,460,Elektrizitätswerk Rümlang Genossenschaft,H4,standard,2.3,2.1333334,0,8.334384,5.9862065,16.62
2019,460,Elektrizitätswerk Rümlang Genossenschaft,C2,standard,2.3,0.32,0,8.77862,5.9231,17
2019,460,Elektrizitätswerk Rümlang Genossenschaft,H3,standard,2.3,2.1333334,0,6.927746,5.5673018,14.8
2019,460,Elektrizitätswerk Rümlang Genossenschaft,C5,standard,2.3,2.9676,0,5.0616665,5.2497535,12.61
2019,460,Elektrizitätswerk Rümlang Genossenschaft,C3,standard,2.3,3.672,0,6.7833333,5.413067,14.49
2019,460,Elektrizitätswerk Rümlang Genossenschaft,C7,standard,2.3,2.05672,0,4.0731015,5.1043715,11.47
2019,460,Elektrizitätswerk Rümlang Genossenschaft,H6,standard,2.3,0.384,0,4.304395,4.6352425,11.24
