period,operator,operatorLabel,category,product,aidfee,fixcosts,charge,gridusage,energy,total
2018,460,Elektrizitätswerk Rümlang Genossenschaft,H6,standard,2.3,0.24,0,4.666536,4.8668227,11.84
2018,460,Elektrizitätswerk Rümlang Genossenschaft,C3,standard,2.3,3.672,0,6.8338666,5.4652,14.6
2018,460,Elektrizitätswerk Rümlang Genossenschaft,H3,standard,2.3,1.3333334,0,6.890222,5.2196193,14.41
2018,460,Elektrizitätswerk Rümlang Genossenschaft,H2,standard,2.3,2.4,0,9.3144,5.6433144,17.25
2018,460,Elektrizitätswerk Rümlang Genossenschaft,C5,standard,2.3,2.9676,0,5.078153,5.33056,12.71
2018,460,Elektrizitätswerk Rümlang Genossenschaft,C1,standard,2.3,0.75,0,9.540625,6.228906,18.07
2018,460,Elektrizitätswerk Rümlang Genossenschaft,H7,standard,2.3,0.8676923,0,6.3346763,5.2198014,13.85
2018,245,Elektrizitäts- Genossenschaft Weiach,H8,standard,2.3,1.6,0,9.392945,5.0408573,16.73
2018,245,Elektrizitäts- Genossenschaft Weiach,H1,standard,2.3,7.5,0,15.323162,5.0501785,22.67
2018,245,Elektrizitäts- Genossenschaft Weiach,H5,standard,2.3,1.6,0,8.652919,4.8125715,15.76
2018,245,Elektrizitäts- Genossenschaft Weiach,C2,standard,2.3,0.4,0,9.22361,5.3588,16.88
2018,245,Elektrizitäts- Genossenschaft Weiach,H4,standard,2.3,2.6666667,0,10.459303,5.040762,17.8
2018,245,Elektrizitäts- Genossenschaft Weiach,C1,standard,2.3,1.5,0,10.388281,5.37875,18.07
2018,245,Elektrizitäts- Genossenschaft Weiach,H7,standard,2.3,0.9230769,0,8.22108,4.888176,15.41
2018,245,Elektrizitäts- Genossenschaft Weiach,C3,standard,2.3,2.8,0,8.210533,4.7533336,15.26
2018,245,Elektrizitäts- Genossenschaft Weiach,H2,standard,2.3,4.8,0,12.554972,5.029143,19.88
2018,245,Elektrizitäts- Genossenschaft Weiach,H6,standard,2.3,0.48,0,6.732876,4.5657716,13.6
2018,245,Elektrizitäts- Genossenschaft Weiach,C4,standard,2.3,2.52,0,7.6338267,4.628667,14.56
