period,operator,operatorLabel,category,product,aidfee,fixcosts,charge,gridusage,energy,total
2020,486,Elektrizitätswerke des Kantons Zürich EKZ,C2,standard,2.3,0.32,0.16,6.8062,7.3686,16.64
2020,486,Elektrizitätswerke des Kantons Zürich EKZ,H8,standard,2.3,1.28,0.16,6.399381,7.3576665,16.22
2020,486,Elektrizitätswerke des Kantons Zürich EKZ,C7,standard,2.3,1.99168,0.01,3.086102,6.9027634,12.3
2020,486,Elektrizitätswerke des Kantons Zürich EKZ,C1,standard,2.3,1.2,0.16,7.419375,7.721875,17.6
2020,486,Elektrizitätswerke des Kantons Zürich EKZ,C1,standard,2.3,1.2,0.65,7.419375,7.721875,18.09
2020,486,Elektrizitätswerke des Kantons Zürich EKZ,C5,standard,2.3,2.88,0.16,4.0021667,7.058133,13.52
2020,486,Elektrizitätswerke des Kantons Zürich EKZ,C7,standard,2.3,1.99168,0.5,3.086102,6.9027634,12.79
2020,486,Elektrizitätswerke des Kantons Zürich EKZ,H4,standard,2.3,2.1333334,0.65,6.9324126,7.6775556,17.56
2020,486,Elektrizitätswerke des Kantons Zürich EKZ,H7,standard,2.3,1.4769231,0.16,5.5846815,7.2533846,15.29
2020,486,Elektrizitätswerke des Kantons Zürich EKZ,C3,standard,2.3,3.82,0.65,5.2506666,7.2326665,15.43
2020,486,Elektrizitätswerke des Kantons Zürich EKZ,C4,standard,2.3,3.15,0.65,4.5370336,7.058133,14.55
2020,486,Elektrizitätswerke des Kantons Zürich EKZ,H8,standard,2.3,1.28,0.65,6.399381,7.3576665,16.71
2020,486,Elektrizitätswerke des Kantons Zürich EKZ,C3,standard,2.3,3.82,0.16,5.2506666,7.2326665,14.94
2020,486,Elektrizitätswerke des Kantons Zürich EKZ,H5,standard,2.3,1.28,0.65,5.674305,7.0905333,15.71
2020,486,Elektrizitätswerke des Kantons Zürich EKZ,H2,standard,2.3,3.84,0.16,7.9622855,8.304,18.72
2020,486,Elektrizitätswerke des Kantons Zürich EKZ,H2,standard,2.3,3.84,0.65,7.9622855,8.304,19.21
2020,486,Elektrizitätswerke des Kantons Zürich EKZ,H1,standard,2.3,6,0.16,9.378899,9.138541,20.98
2020,486,Elektrizitätswerke des Kantons Zürich EKZ,C2,standard,2.3,0.32,0.65,6.8062,7.3686,17.13
2020,486,Elektrizitätswerke des Kantons Zürich EKZ,H5,standard,2.3,1.28,0.16,5.674305,7.0905333,15.22
2020,486,Elektrizitätswerke des Kantons Zürich EKZ,H6,standard,2.3,0.384,0.16,4.3342915,6.46716,13.26
2020,486,Elektrizitätswerke des Kantons Zürich EKZ,C6,standard,2.3,2.48,0.54,3.608611,7.094222,13.54
2020,486,Elektrizitätswerke des Kantons Zürich EKZ,H4,standard,2.3,2.1333334,0.16,6.9324126,7.6775556,17.07
2020,486,Elektrizitätswerke des Kantons Zürich EKZ,C6,standard,2.3,2.48,0.05,3.608611,7.094222,13.05
2020,486,Elektrizitätswerke des Kantons Zürich EKZ,C4,standard,2.3,3.15,0.16,4.5370336,7.058133,14.06
2020,486,Elektrizitätswerke des Kantons Zürich EKZ,H3,standard,2.3,2.1333334,0.16,6.094603,7.368889,15.92
2020,486,Elektrizitätswerke des Kantons Zürich EKZ,C5,standard,2.3,2.88,0.65,4.0021667,7.058133,14.01
2020,486,Elektrizitätswerke des Kantons Zürich EKZ,H1,standard,2.3,6,0.65,9.378899,9.138541,21.47
2020,486,Elektrizitätswerke des Kantons Zürich EKZ,H3,standard,2.3,2.1333334,0.65,6.094603,7.368889,16.41
2020,486,Elektrizitätswerke des Kantons Zürich EKZ,H7,standard,2.3,1.4769231,0.65,5.5846815,7.2533846,15.78
2020,486,Elektrizitätswerke des Kantons Zürich EKZ,H6,standard,2.3,0.384,0.65,4.3342915,6.46716,13.75
2020,290,Elektrizitätsversorgung Benken,H3,cheapest,2.3,1.3333334,0.5,6.1433334,6.25,15.19
2020,290,Elektrizitätsversorgung Benken,C1,cheapest,2.3,0.75,0.5,5.56,6.25,14.61
2020,290,Elektrizitätsversorgung Benken,H7,standard,2.3,0.46153846,0.5,5.2715383,6.25,14.32
2020,290,Elektrizitätsversorgung Benken,C3,standard,2.3,0.04,0.5,4.85,6.25,13.9
2020,290,Elektrizitätsversorgung Benken,C4,standard,2.3,0.012,0.5,4.822,6.25,13.87
2020,290,Elektrizitätsversorgung Benken,H8,standard,2.3,0.8,0.5,5.61,6.25,14.66
2020,290,Elektrizitätsversorgung Benken,H5,standard,2.3,0.8,0.5,5.61,6.25,14.66
2020,290,Elektrizitätsversorgung Benken,C2,standard,2.3,0.2,0.5,5.01,6.25,14.06
2020,290,Elektrizitätsversorgung Benken,C3,cheapest,2.3,0.04,0.5,4.85,6.25,13.9
2020,290,Elektrizitätsversorgung Benken,H1,standard,2.3,3.75,0.5,8.56,6.25,17.61
2020,290,Elektrizitätsversorgung Benken,C4,cheapest,2.3,0.012,0.5,4.822,6.25,13.87
2020,290,Elektrizitätsversorgung Benken,C2,cheapest,2.3,0.2,0.5,5.01,6.25,14.06
2020,290,Elektrizitätsversorgung Benken,H8,cheapest,2.3,0.8,0.5,5.61,6.25,14.66
2020,290,Elektrizitätsversorgung Benken,H4,cheapest,2.3,1.3333334,0.5,6.1433334,6.25,15.19
2020,290,Elektrizitätsversorgung Benken,H2,standard,2.3,2.4,0.5,7.21,6.25,16.26
2020,290,Elektrizitätsversorgung Benken,C1,standard,2.3,0.75,0.5,5.56,6.25,14.61
2020,290,Elektrizitätsversorgung Benken,H5,cheapest,2.3,0.8,0.5,5.61,6.25,14.66
2020,290,Elektrizitätsversorgung Benken,H1,cheapest,2.3,3.75,0.5,8.56,6.25,17.61
2020,290,Elektrizitätsversorgung Benken,H6,cheapest,2.3,0.24,0.5,5.05,6.25,14.1
2020,290,Elektrizitätsversorgung Benken,H7,cheapest,2.3,0.46153846,0.5,5.2715383,6.25,14.32
2020,290,Elektrizitätsversorgung Benken,H4,standard,2.3,1.3333334,0.5,6.1433334,6.25,15.19
2020,290,Elektrizitätsversorgung Benken,H6,standard,2.3,0.24,0.5,5.05,6.25,14.1
2020,290,Elektrizitätsversorgung Benken,H2,cheapest,2.3,2.4,0.5,7.21,6.25,16.26
2020,290,Elektrizitätsversorgung Benken,H3,standard,2.3,1.3333334,0.5,6.1433334,6.25,15.19
2020,367,Elektrizitätswerk Andelfingen,H1,standard,2.3,3.75,0.5,6.18872,6.783631,15.77
2020,367,Elektrizitätswerk Andelfingen,C3,standard,2.3,2.2,0.5,3.4693334,5.5146666,11.78
2020,367,Elektrizitätswerk Andelfingen,H5,standard,2.3,0.8,0.5,2.722419,6.386476,11.91
2020,367,Elektrizitätswerk Andelfingen,C4,standard,2.3,1.86,0.5,3.0794666,5.3027334,11.18
2020,367,Elektrizitätswerk Andelfingen,H3,standard,2.3,1.3333334,0.5,3.1784127,6.326984,12.31
2020,367,Elektrizitätswerk Andelfingen,H8,standard,2.3,0.8,0.5,3.2185237,6.768095,12.79
2020,367,Elektrizitätswerk Andelfingen,H7,standard,2.3,0.73846155,0.5,2.6093626,6.0370054,11.45
2020,367,Elektrizitätswerk Andelfingen,H2,standard,2.3,2.4,0.5,4.793143,6.7485714,14.34
2020,367,Elektrizitätswerk Andelfingen,C1,standard,2.3,0.75,0.5,3.900625,7.33125,14.03
2020,367,Elektrizitätswerk Andelfingen,H4,standard,2.3,1.3333334,0.5,3.7516508,6.7679367,13.32
